ResourceID,card,source_field,Language
77a11988-b806-5c50-99d4-087f5ac7a8d6,e73_Languages,taal 1,French (language)
cd85e28f-efed-5faf-a10f-db0e1c1e4aa2,e73_Languages,taal 1,Dutch (language)
b943e918-f427-5c97-93e4-0dd8e11da9e8,e73_Languages,taal 1,French (language)
d2f3be6d-1cd0-54f2-b2d6-bb753e2a14c5,e73_Languages,taal 1,French (language)
5f84364e-afa1-5874-8bed-a80f8f407242,e73_Languages,taal 1,French (language)
88f937fe-a8fa-5ec8-b719-d72206341cf2,e73_Languages,taal 1,Italian (language)
29badd67-f375-5a59-803d-705e4acc713d,e73_Languages,taal 1,French (language)
be14aad3-bb70-5d7b-a102-6600e6f5f514,e73_Languages,taal 1,French (language)
902edf9d-1462-5ccb-ac25-865dc872b2ff,e73_Languages,taal 1,French (language)
5c36be83-b148-568d-b59c-d30bf8950109,e73_Languages,taal 1,French (language)
dfb7306a-3df6-5e10-abc3-ad95b041c8cc,e73_Languages,taal 1,French (language)
13489996-c1fe-5142-b923-71864a18f3c0,e73_Languages,taal 1,French (language)
d4acce57-b133-5c76-bc27-81b4c8d96781,e73_Languages,taal 1,French (language)
f5789fa8-12d1-5639-ade7-e38120eeeaf8,e73_Languages,taal 1,French (language)
ea27ca0d-b92c-5399-b8a1-c508416dc2ff,e73_Languages,taal 1,Dutch (language)
3228c9d7-6bb9-5bde-94d5-235105725d80,e73_Languages,taal 1,French (language)
b18c8378-5661-5be5-9566-0d315a2a63ee,e73_Languages,taal 1,French (language)
f9a8469b-0007-5749-985a-6af4d199d90e,e73_Languages,taal 1,Italian (language)
022d0111-8773-5013-bce8-8def59de2d2d,e73_Languages,taal 1,French (language)
7ac5b7b4-ba50-57e1-bb44-d957bea5cfd1,e73_Languages,taal 1,German (language)
2e3466cd-4a89-5c3a-88dd-b4d4312fd543,e73_Languages,taal 1,French (language)
71ce7cae-6246-534a-936e-8ba489e54c64,e73_Languages,taal 1,French (language)
a689706b-2cf8-5b3f-808c-aca4bfc13342,e73_Languages,taal 1,French (language)
f6ca2eda-ee18-5cc8-b4e8-29759dbe950a,e73_Languages,taal 1,Dutch (language)
4fd4690c-5848-5e33-9408-78a36cc8d030,e73_Languages,taal 1,French (language)
f7a7c6eb-5916-5b3d-aa48-9d2a7c4b2e96,e73_Languages,taal 1,Dutch (language)
8e75b2e5-db58-5b91-b473-718ac06c17ed,e73_Languages,taal 1,French (language)
f71683fa-b0d8-59c2-9a37-27bef55cc0ba,e73_Languages,taal 1,French (language)
a6f64b93-024c-5323-9336-12d583ffed58,e73_Languages,taal 1,French (language)
7a102a7f-3412-5dba-88de-be6671a03ce1,e73_Languages,taal 1,French (language)
6a2ddcf3-fe72-5c72-b78f-6efbfb34ffb0,e73_Languages,taal 1,French (language)
2848fb67-dff7-5271-909b-49b531642aa5,e73_Languages,taal 1,French (language)
a0b7358c-15d7-5eb8-9d0b-94b12dddfd9e,e73_Languages,taal 1,French (language)
43cbed02-81fd-592a-81e4-fd8e01ead18b,e73_Languages,taal 1,Dutch (language)
a20b45d8-be86-5084-8696-63b92596f49a,e73_Languages,taal 1,French (language)
f6a9aa7e-5c49-5878-957d-1172a3abd767,e73_Languages,taal 1,English (language)
b91a575c-ef1e-53a1-bc45-d83997dffb37,e73_Languages,taal 1,French (language)
618c072d-e717-58b1-99b2-72edc96b55bd,e73_Languages,taal 1,French (language)
890f7bc6-7a78-5b35-a463-a690086826d3,e73_Languages,taal 1,Italian (language)
b4372ad2-41bd-5b05-a4ad-41438c37fc3f,e73_Languages,taal 1,French (language)
31fc8e72-f040-551d-b0d6-23b74d709514,e73_Languages,taal 1,French (language)
1e3be770-c021-5b4d-b526-bafdcfcc833d,e73_Languages,taal 1,French (language)
d38ed479-83d0-5958-b31c-326c6cc13d9a,e73_Languages,taal 1,Dutch (language)
068f2cb4-37d4-55f1-95b2-bff15bc4717d,e73_Languages,taal 1,Dutch (language)
48f0d6b8-a1b0-587b-9e57-d6cc23f53f09,e73_Languages,taal 1,French (language)
474275a0-e98c-5dd6-af05-34510b866d51,e73_Languages,taal 1,Italian (language)
4f2adf43-cc92-56d1-9dda-a6877b408b4c,e73_Languages,taal 1,Italian (language)
0a726a2b-ad4e-5831-8d11-9efdcc09d7e7,e73_Languages,taal 1,French (language)
33d2cd72-2adb-5c5f-8414-e108a1a609c4,e73_Languages,taal 1,French (language)
e64c8a35-84b5-5499-b93b-8869ad3c7f6c,e73_Languages,taal 1,French (language)
f5beb148-c2ef-5c98-8afa-9c9e5871b254,e73_Languages,taal 1,French (language)
012c06e8-0cda-5cb3-9bcb-f2304fafec3d,e73_Languages,taal 1,French (language)
02dc7350-4efc-5d4e-8403-09959a2ed308,e73_Languages,taal 1,French (language)
03f40500-17b3-5fdb-addf-27a602fd142e,e73_Languages,taal 1,French (language)
0552492e-3174-55f8-a1f0-2052a02fb9a2,e73_Languages,taal 1,Italian (language)
0fd4d47a-4741-58ac-ad10-9a0c3e971533,e73_Languages,taal 1,French (language)
7582b5ef-d07e-5626-b9df-9559f8617fae,e73_Languages,taal 1,French (language)
547739b1-286b-52b0-9ff1-9863918435f8,e73_Languages,taal 1,German (language)
281cd9f5-1c74-53fc-938c-2bda39195d65,e73_Languages,taal 1,French (language)
4cd2aea0-b178-59fd-9a77-fbd5ea7dfc98,e73_Languages,taal 1,French (language)
db0b8959-eba8-512f-b913-9dd71c241b5c,e73_Languages,taal 1,French (language)
7234802c-eaa4-53a9-a704-a70f8a12288a,e73_Languages,taal 1,French (language)
d27b4a65-a020-5db6-a946-f06d36488c14,e73_Languages,taal 1,French (language)
d96f124f-b29a-5945-a775-4554a247cb95,e73_Languages,taal 1,French (language)
e6fb6f3b-979a-5ceb-a9a5-c6128820a7e6,e73_Languages,taal 1,French (language)
28a10dcc-ae62-53a1-a4a8-922b43fd6a9d,e73_Languages,taal 1,French (language)
598d99fc-91d5-5e1f-8a51-2ba57aa8eb87,e73_Languages,taal 1,French (language)
d373e2d9-0ba7-5f15-b2eb-5ecc69ff2bea,e73_Languages,taal 1,Italian (language)
a0b3d091-d3de-590e-bbe5-754d6ab2d876,e73_Languages,taal 1,French (language)
5e9d3dd0-3eac-5778-a008-2b9290e42e8a,e73_Languages,taal 1,French (language)
c64e701a-ccdc-5cc2-af38-1a26e615202e,e73_Languages,taal 1,French (language)
74911bb3-eb6c-5cfd-b94f-4df6500d2a6f,e73_Languages,taal 1,French (language)
d65c2365-c062-5fc9-bde1-52b58bbe25b0,e73_Languages,taal 1,French (language)
df74c35f-5dfc-510a-a705-6c3766ea7f0d,e73_Languages,taal 1,Dutch (language)
c00dea6d-785c-5689-aa45-6857d79180fd,e73_Languages,taal 1,French (language)
c88b2cd9-08ae-5207-aea0-036a1fc77674,e73_Languages,taal 1,French (language)
d58d8109-7308-5983-8db8-6fdcf27ab11c,e73_Languages,taal 1,French (language)
e122e2dc-32b1-5eed-973f-75de4ff03419,e73_Languages,taal 1,French (language)
6a0c1289-cde4-5ffe-b711-233124fe3fd5,e73_Languages,taal 1,Italian (language)
949b4c33-c465-55aa-9966-117ec936b9b2,e73_Languages,taal 1,Dutch (language)
c23380c6-3dc6-561e-a42b-bfdd8cd7b4ca,e73_Languages,taal 1,Dutch (language)
38a1e3ba-cf35-5c77-be0b-7fd6df34b0e7,e73_Languages,taal 1,French (language)
dedbeaa4-0fd2-54a8-90db-e85fb86fd887,e73_Languages,taal 1,French (language)
14b212cf-46ca-5fd7-96d8-21deb323e081,e73_Languages,taal 1,French (language)
9f42b04a-299b-5ce6-b0af-84598b7800de,e73_Languages,taal 1,Dutch (language)
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_Languages,taal 1,Dutch (language)
deccf386-708e-5c34-8dd6-d5967010af59,e73_Languages,taal 1,French (language)
03bcbb0b-1e3b-5635-b0ba-17aaa4116c8e,e73_Languages,taal 1,French (language)
cc3cf9f0-e209-5bce-910d-420a19f6ffa8,e73_Languages,taal 1,French (language)
7bdc0859-60d2-5f25-8b58-47d5c04dcdff,e73_Languages,taal 1,Dutch (language)
167656cb-ee1b-5798-8bd9-d2b4054950c6,e73_Languages,taal 1,French (language)
7f6bf2e9-9671-5a0f-a455-0aeaf19e6ab7,e73_Languages,taal 1,Dutch (language)
a3a422ab-b639-534b-bf76-9b9e0890bb7c,e73_Languages,taal 1,Dutch (language)
474dc15f-9bb6-5ab4-9fe4-4038c95fd084,e73_Languages,taal 1,Dutch (language)
0eb7b9bb-fc51-5f76-9254-d9f51d0255ef,e73_Languages,taal 1,French (language)
7e7e6436-2ec6-52c2-8b26-c8090a5b255b,e73_Languages,taal 1,French (language)
15227f51-0662-5d7c-bbd6-4efcc76d91d7,e73_Languages,taal 1,English (language)
3ffdfab8-44ab-58fa-afe1-716b01f535b8,e73_Languages,taal 1,French (language)
4ae1b2ca-f016-5172-bbd8-4535ece2487b,e73_Languages,taal 1,Dutch (language)
4ae1b2ca-f016-5172-bbd8-4535ece2487b,e73_Languages,taal 2,French (language)
b137a6bf-4e57-57b7-a448-7e7ac4474206,e73_Languages,taal 1,English (language)
c887308c-bdda-56e9-a7a6-a31c3da4fd0b,e73_Languages,taal 1,German (language)
78692bdc-44e3-523e-b6f0-843001d06726,e73_Languages,taal 1,German (language)
742cba44-fc4a-552e-bb28-afbe3d66c73f,e73_Languages,taal 1,German (language)
87283975-46a5-5a50-aed5-5dc78122defc,e73_Languages,taal 1,German (language)
276df16e-bebd-51b4-b31a-7e73b75815e1,e73_Languages,taal 1,French (language)
2126609e-20a3-5d08-98b5-2bf5bfc59521,e73_Languages,taal 1,German (language)
e7353b7f-c31b-5e6c-bc48-3a1370fbd08b,e73_Languages,taal 1,German (language)
63427cfd-ed48-5024-828a-4091c0f96407,e73_Languages,taal 1,German (language)
a5c09f93-f02f-5945-9793-a58cc99545f3,e73_Languages,taal 1,French (language)
ca5a7dc8-8926-5ea9-80e5-a2523b3b4c80,e73_Languages,taal 1,French (language)
e4f108d6-ce74-58fe-87c5-8cfdfdb39a5f,e73_Languages,taal 1,French (language)
da046219-67fd-5e82-b240-b272d84eac83,e73_Languages,taal 1,German (language)
1830a422-9656-5b6f-822c-9dc81d35d5bf,e73_Languages,taal 1,French (language)
5c06e2d3-0f0c-537f-8357-cec8e25b0b28,e73_Languages,taal 1,Italian (language)
6cea4dd3-6b3a-5833-8361-21798dbe2782,e73_Languages,taal 1,French (language)
8fafb460-94d8-5e53-bda4-b991cc6b81c0,e73_Languages,taal 1,German (language)
1da0e7fb-5e3a-5630-96f5-c50c5dc789fb,e73_Languages,taal 1,Dutch (language)
5be70aa3-6bfb-5523-8b88-b889d41f3660,e73_Languages,taal 1,Italian (language)
a794ceac-ec9b-5b1f-b90b-fddca4030951,e73_Languages,taal 1,French (language)
e723b938-92a5-5735-bd1c-529fe48c7ada,e73_Languages,taal 1,French (language)
31a2b9c5-96fc-505f-81c0-a2c2e76e900e,e73_Languages,taal 1,Italian (language)
9b3762fd-f53d-59cf-adaa-c9c4402ef0da,e73_Languages,taal 1,German (language)
de4863ab-81eb-5d8b-99ec-52f4e5de6234,e73_Languages,taal 1,Dutch (language)
95e5d926-6b7f-51df-9abd-0b47cc359368,e73_Languages,taal 1,German (language)
69390ca4-341f-54d0-98e7-a5cdf0d19faf,e73_Languages,taal 1,Dutch (language)
b466bc17-5121-589c-a099-c075e8c9c12d,e73_Languages,taal 1,French (language)
b75f7f77-6662-5205-bd12-39eb5b4ca8d4,e73_Languages,taal 1,French (language)
7352ca1d-745e-54f7-80f8-e03410b72ef8,e73_Languages,taal 1,German (language)
169df1c3-7381-5632-b0f5-6cbd3430e9ca,e73_Languages,taal 1,German (language)
d034982d-3088-588c-846d-93385cf358b5,e73_Languages,taal 1,German (language)
6d1739ea-aaa0-5748-a173-0cdedc4cf944,e73_Languages,taal 1,German (language)
011cb256-2716-52ce-9fd4-6bcddf0db5c6,e73_Languages,taal 1,German (language)
ca6040db-9a2b-52ab-b1a8-0c829abda159,e73_Languages,taal 1,Italian (language)
e79a0c5f-6359-5d85-b8de-7b88897574a8,e73_Languages,taal 1,English (language)
b8512698-0826-5e1c-b7b3-b0c742249c99,e73_Languages,taal 1,French (language)
eb849708-8b4b-5b4c-8b4a-11f6fc1acc93,e73_Languages,taal 1,French (language)
bcdf3cd2-ca81-5695-ac06-3eeb1d371a88,e73_Languages,taal 1,German (language)
6abee752-c1e8-5b5d-9d05-c0357332d713,e73_Languages,taal 1,Italian (language)
0bb1ba26-1281-557d-947b-40c81efd6461,e73_Languages,taal 1,German (language)
ffb8ff32-bbac-53f2-88a6-cbc67e4a5740,e73_Languages,taal 1,English (language)
d567cfc0-32c0-562f-b7f1-f4592b985d14,e73_Languages,taal 1,German (language)
e257b4b9-36b7-5e7d-b5d7-0b5cc94936dc,e73_Languages,taal 1,Dutch (language)
ed381e89-2386-5765-aff7-9015da8c2ec3,e73_Languages,taal 1,French (language)
2743bf6f-386f-576f-b6bf-e45f8a986752,e73_Languages,taal 1,French (language)
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_Languages,taal 1,French (language)
0134807d-d007-54cf-8078-74d6680af6e0,e73_Languages,taal 1,Dutch (language)
8fecd846-e2e0-5904-960d-fc0646d006f8,e73_Languages,taal 1,French (language)
8b46f2be-31aa-5644-8e63-948d976a1607,e73_Languages,taal 1,German (language)
61c3bf51-47fa-5825-9454-aaa231efe990,e73_Languages,taal 1,Dutch (language)
fe63541d-dca1-57e3-b58c-3eaeeadcaef1,e73_Languages,taal 1,French (language)
c5f87cd9-3055-59e2-96fe-fa2995c9f367,e73_Languages,taal 1,French (language)
6ca6a935-66d8-5179-af2d-47b2215ade52,e73_Languages,taal 1,German (language)
190d464a-76f1-57db-81de-37daf4355855,e73_Languages,taal 1,German (language)
58c025de-4d9f-5e50-9e29-9047a8b81fb2,e73_Languages,taal 1,French (language)
ae75cded-a71c-55d7-9613-89fd2b72e152,e73_Languages,taal 1,German (language)
1527d15c-9a61-5ea8-bc46-44af570e4aa2,e73_Languages,taal 1,German (language)
af72629c-3f83-5da8-ab58-700eed52d5ad,e73_Languages,taal 1,Dutch (language)
f3604193-c9ee-5e12-9e3e-10e5f8b16028,e73_Languages,taal 1,French (language)
7f81f779-b002-567f-907b-fdb933033245,e73_Languages,taal 1,French (language)
9655863a-4f7f-5515-aef0-c51236494be2,e73_Languages,taal 1,French (language)
88064fd3-fbf6-59bc-84f3-42151a2a1bb2,e73_Languages,taal 1,German (language)
814e89e3-acf6-5af7-8224-7508b1f300ce,e73_Languages,taal 1,German (language)
459f82be-1680-5798-a515-c687d41a49f4,e73_Languages,taal 1,Dutch (language)
2d12606c-a5d8-50d5-a017-0cdcd5ea86a5,e73_Languages,taal 1,Dutch (language)
1c67634f-50ac-5530-8e32-efaf0a6a86f7,e73_Languages,taal 1,French (language)
11920dda-e6e9-5ea8-8d09-e85bd7371bc0,e73_Languages,taal 1,French (language)
4e93393c-d3b9-55c0-8db7-29665353084f,e73_Languages,taal 1,German (language)
2a1651be-400d-5a70-a172-ea5a8f878c84,e73_Languages,taal 1,French (language)
e3384e20-794e-5470-855f-55b7477b56ad,e73_Languages,taal 1,French (language)
1059143a-ca41-570b-947e-29b6bc41821e,e73_Languages,taal 1,French (language)
f2577ee1-b43e-573d-aedb-d0884da65e8a,e73_Languages,taal 1,Dutch (language)
9b38d602-1cc0-5fe3-a7d6-fb300170d704,e73_Languages,taal 1,German (language)
7c84a4c2-890e-5449-9ab0-485449459fc6,e73_Languages,taal 1,Dutch (language)
c43a8d45-e15c-577d-bd63-6e3ba08cec52,e73_Languages,taal 1,German (language)
bcf8dd2b-5604-59e9-9b90-0cb90175c4d6,e73_Languages,taal 1,German (language)
fb9ed18b-549b-557d-aeed-a3f6fb16b948,e73_Languages,taal 1,French (language)
d8529d61-d889-5da3-af89-9faf8875b10a,e73_Languages,taal 1,French (language)
1829faf4-d473-551f-952e-52c2fcca2e86,e73_Languages,taal 1,Dutch (language)
e86694f5-df61-506e-b118-42f8cc3f4443,e73_Languages,taal 1,French (language)
a905d1c1-ac5a-51ba-99c0-998ea01cbdb7,e73_Languages,taal 1,Dutch (language)
94453ebf-aeb3-56f5-a735-42a9425c8cf1,e73_Languages,taal 1,French (language)
75ac0bbe-ce76-5a0d-8ddd-2873bf1355f3,e73_Languages,taal 1,Dutch (language)
004b6ee8-29ec-5d3e-92db-e7c9f511d84e,e73_Languages,taal 1,French (language)
7b75f4ff-2660-5ada-a139-583fbb67f517,e73_Languages,taal 1,French (language)
353a3b32-2824-5e7d-ab23-d32214970423,e73_Languages,taal 1,French (language)
f1aad5f3-0ab2-5c7a-9edd-5699c705a12f,e73_Languages,taal 1,French (language)
a0b23f98-4c13-5f6b-996d-4981f8c95a81,e73_Languages,taal 1,French (language)
5648bb62-7dac-5855-8639-fd768be56764,e73_Languages,taal 1,German (language)
77fe93da-e7ba-5294-a2ae-596007012409,e73_Languages,taal 1,French (language)
c473ab6c-796f-5262-8b91-5bd25efc06c7,e73_Languages,taal 1,German (language)
cb0be26b-7d5b-5525-be8f-0fbd0f79ec42,e73_Languages,taal 1,Dutch (language)
76e6ba1e-f56c-5b4a-bd40-c7e65d94dd24,e73_Languages,taal 1,French (language)
fe32ad4d-ff3d-5eeb-96be-443ea91da8fd,e73_Languages,taal 1,English (language)
3461990d-5891-57d9-85d4-5cd0462d4c1a,e73_Languages,taal 1,French (language)
b9fb16e7-7280-58a3-8f2e-e94b60e35fe3,e73_Languages,taal 1,French (language)
52070909-f71e-5ff7-8297-0f74b5454b27,e73_Languages,taal 1,English (language)
b42f8b33-b270-5130-9a3f-3d0e2619f021,e73_Languages,taal 1,Dutch (language)
3eeeb5e4-275c-5336-a3f9-8803d6de3dda,e73_Languages,taal 1,English (language)
3aec02d3-141f-5e24-991a-7f80b638ba88,e73_Languages,taal 1,French (language)
910b08e9-bc9b-5a4d-8988-40593acbea28,e73_Languages,taal 1,French (language)
7358fbf4-8dff-5a90-bbcc-d74054d27d19,e73_Languages,taal 1,French (language)
a7be2285-29bc-543f-bfb2-80136a26376f,e73_Languages,taal 1,French (language)
dffa4d7f-bbdd-5d46-9140-41e3e9553837,e73_Languages,taal 1,French (language)
6aca956f-ef17-5d84-accd-c983e4780a58,e73_Languages,taal 1,Dutch (language)
6fa7c675-1603-5ca5-8a4b-4625462194bd,e73_Languages,taal 1,German (language)
c47cc53b-8167-512f-983f-672d2a31202a,e73_Languages,taal 1,French (language)
6787d47b-b2a5-581d-b546-5a1ef550ab52,e73_Languages,taal 1,French (language)
702d3b21-db08-57a1-89b2-a04160605a9b,e73_Languages,taal 1,French (language)
7fab2345-910b-5e22-a8b9-fde894fd4dbb,e73_Languages,taal 1,French (language)
a65fa9ad-c1d1-502a-867f-937ef160f2ba,e73_Languages,taal 1,French (language)
3d77cec9-9d97-587c-ab9b-3161e4d38873,e73_Languages,taal 1,French (language)
3d35a3ac-c21e-501f-9245-5bc9373b31ac,e73_Languages,taal 1,French (language)
974f9934-77d4-5cd8-9751-bf0d4f958376,e73_Languages,taal 1,French (language)
fd720730-56ca-5f49-a8b3-fe1c8de19143,e73_Languages,taal 1,English (language)
3a487716-980f-5461-8dac-4e6e6852f6b6,e73_Languages,taal 1,French (language)
6ff85035-12a1-5306-a548-05a71132abfb,e73_Languages,taal 1,French (language)
75681361-566f-53e1-87c5-d9020966bcdc,e73_Languages,taal 1,French (language)
b9a23cf9-cf56-5754-a767-3740e9705ff8,e73_Languages,taal 1,German (language)
ccf8ee86-d407-5529-bb15-03ba9da33aad,e73_Languages,taal 1,French (language)
9a07ad8b-a264-521c-826a-5aafd67ea7d2,e73_Languages,taal 1,French (language)
2b5282a8-9f4f-562e-a381-539538a1016f,e73_Languages,taal 1,French (language)
f09fc596-61c0-5f75-9afd-2301a2a36ce0,e73_Languages,taal 1,French (language)
fd20a043-1083-511c-b1e0-5498c9b2f753,e73_Languages,taal 1,German (language)
61857917-e96c-53a9-b1d2-974929c8c491,e73_Languages,taal 1,French (language)
00c1041c-91c1-59bc-97be-c882bae49af5,e73_Languages,taal 1,French (language)
1cf4865b-6146-59d3-a9d4-e1e111bf057f,e73_Languages,taal 1,French (language)
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_Languages,taal 1,German (language)
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_Languages,taal 1,German (language)
523e02af-186e-52c1-b8de-069fe3a0380e,e73_Languages,taal 1,French (language)
9401b40f-f7a2-52c8-992a-86cf3c206e8f,e73_Languages,taal 1,French (language)
6bd36067-13fb-56f0-8885-b57b361e0463,e73_Languages,taal 1,German (language)
a4671be7-d525-5e97-b246-630733cea847,e73_Languages,taal 1,French (language)
259ff153-42f9-53c9-8910-7ba95177f61e,e73_Languages,taal 1,Dutch (language)
1214b0b2-8d3c-5eee-a0e8-42abd583268d,e73_Languages,taal 1,French (language)
91c8a570-8772-550f-bc95-03bce24e2031,e73_Languages,taal 1,French (language)
5a4743dd-4866-56fd-853f-71c87de879e6,e73_Languages,taal 1,French (language)
26fccebc-427d-5990-b5ec-38dc69db7cf2,e73_Languages,taal 1,French (language)
3bc1d153-e83d-5b83-b431-9b80f7dcfe28,e73_Languages,taal 1,French (language)
b8204e74-fd74-5885-9450-ade23e869e35,e73_Languages,taal 1,French (language)
ba025045-dc0c-5786-b538-83fc6a5e66c6,e73_Languages,taal 1,French (language)
218321b0-4676-51cf-b901-af1721fad912,e73_Languages,taal 1,Dutch (language)
f9520adb-80a3-5de9-ab0d-55b64bb29792,e73_Languages,taal 1,German (language)
b97066fc-6a29-5126-a160-191ed31651bd,e73_Languages,taal 1,French (language)
03811273-0ab3-518d-93df-a791195279c8,e73_Languages,taal 1,French (language)
0a03da43-5fe2-56cc-9bc6-b4c0fd7bfeec,e73_Languages,taal 1,French (language)
11fee605-3e8d-546a-bf18-6656b06b13ff,e73_Languages,taal 1,French (language)
1a3b2dd8-e5d9-534d-8bf3-8cefc69b6dcf,e73_Languages,taal 1,Dutch (language)
cff9b2f4-d303-5a87-93d6-a348c3a62b44,e73_Languages,taal 1,Dutch (language)
6aaf1d42-35fc-5d9e-9942-f953322f78be,e73_Languages,taal 1,German (language)
643d1540-6faa-5e8b-8b8f-9de7b46bf473,e73_Languages,taal 1,Dutch (language)
9173ecbd-1c59-534f-ad44-9bbd3f63eeb5,e73_Languages,taal 1,German (language)
de2addf0-748c-5762-99bc-43bab3fb62bb,e73_Languages,taal 1,Dutch (language)
ec5596c2-830e-53b8-8f2f-6dedeb47ab97,e73_Languages,taal 1,German (language)
917f29f6-9270-5c07-b5ef-4f9526be7588,e73_Languages,taal 1,French (language)
276f2644-2f93-5298-aabd-424b96d07121,e73_Languages,taal 1,Dutch (language)
a2d55611-4919-5ecd-b921-44e239320d04,e73_Languages,taal 1,Dutch (language)
dc67f719-71f5-5b87-a725-03f7b6297694,e73_Languages,taal 1,French (language)
8161b9ac-e9d1-518c-9490-7307f8a100fb,e73_Languages,taal 1,German (language)
d68aa0c2-9b99-5b13-a9e3-8cc6305b81c9,e73_Languages,taal 1,German (language)
0c12dfd3-1d4d-52a6-9924-49436a4c3686,e73_Languages,taal 1,French (language)
173640a5-44f5-518e-88cd-3a46fbf15035,e73_Languages,taal 1,French (language)
f5e81087-428c-5385-9dc5-50afee292879,e73_Languages,taal 1,French (language)
af18fcfa-4f62-539a-a576-f03fe08afb83,e73_Languages,taal 1,Dutch (language)
b50df929-969d-5f64-a702-686bfb8d1166,e73_Languages,taal 1,German (language)
02178ee0-1f15-5aca-8c34-6826bfea5fc1,e73_Languages,taal 1,Dutch (language)
952a8195-68c7-5b68-b562-d3c948af669f,e73_Languages,taal 1,French (language)
39397394-a60d-53f0-a00d-1cda9aef0040,e73_Languages,taal 1,English (language)
106ffa76-bf40-5937-8e07-8961e672d153,e73_Languages,taal 1,French (language)
154a09c0-de4f-594a-998a-474f9c6d501f,e73_Languages,taal 1,Dutch (language)
5dfb35c3-3e7a-5280-9066-647d902c9ac0,e73_Languages,taal 1,French (language)
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_Languages,taal 1,Dutch (language)
8828e693-45ff-546e-8dc3-b6ea565f46f2,e73_Languages,taal 1,Dutch (language)
982b5e53-8b11-5c03-8e41-9731eaf4c5cf,e73_Languages,taal 1,Dutch (language)
3d4d22e5-8f6e-503a-8bdb-c8d7997303f4,e73_Languages,taal 1,Dutch (language)
2d5c6d42-1b02-53b4-815a-d858e9f47dfd,e73_Languages,taal 1,French (language)
6d3d0216-9ffd-5c43-8ebc-33d4eeff9e4e,e73_Languages,taal 1,French (language)
f153f811-9169-5c3e-b2ee-23dd3b8a6aa8,e73_Languages,taal 1,French (language)
364b2e89-3164-518a-898c-e0c84304bb1f,e73_Languages,taal 1,Dutch (language)
92a27a2c-3ca7-5492-acf0-676147e4e928,e73_Languages,taal 1,Dutch (language)
6035764a-f8e6-50ed-81df-173b14d2343b,e73_Languages,taal 1,French (language)
13fb22fa-85ce-5fe6-af9a-ddbdd215a8e9,e73_Languages,taal 1,French (language)
b3a15c97-d6a4-5795-927c-fa74ed68d0b5,e73_Languages,taal 1,Dutch (language)
80e77456-6fcd-519d-97a8-acefb3681a2d,e73_Languages,taal 1,Dutch (language)
65347996-f9d8-5008-9529-c4d65025d6e1,e73_Languages,taal 1,French (language)
80eaeae5-14a0-5535-9c74-ff2ebae00446,e73_Languages,taal 1,German (language)
18ca552b-bc86-5ce5-9b23-e17ebba1b53a,e73_Languages,taal 1,French (language)
381b480e-ade9-5037-bc53-7a76356867a1,e73_Languages,taal 1,French (language)
9f1da01f-a36f-54d7-b715-0b6025457071,e73_Languages,taal 1,French (language)
e3e2df41-454c-5e39-b432-243bc8a2c232,e73_Languages,taal 1,Dutch (language)
a7df793f-d3f4-52c8-a175-a9354e7f2af3,e73_Languages,taal 1,French (language)
9b2e0e74-0da4-5caf-9e25-f560f1554cf3,e73_Languages,taal 1,French (language)
422354cb-832e-572d-b7ab-e714ad3eb5e3,e73_Languages,taal 1,French (language)
cfa37d6e-5c4e-5e3f-a03c-9c5fd3743e7f,e73_Languages,taal 1,German (language)
76a1f781-21ce-5628-9308-986056faf642,e73_Languages,taal 1,French (language)
f77817a7-c901-53b5-91c3-2b402b206e83,e73_Languages,taal 1,German (language)
cda4496e-29f9-5160-acb6-b20eec3c6562,e73_Languages,taal 1,French (language)
c65978cf-3d67-5262-996c-f59efe0a82fe,e73_Languages,taal 1,French (language)
ff6b5034-726e-53a6-9486-3f987f6d12d0,e73_Languages,taal 1,French (language)
29dac925-2610-566e-888e-1359a7c3d7cb,e73_Languages,taal 1,Dutch (language)
cb1bcc24-565b-58c7-94d5-38bc5300c2a8,e73_Languages,taal 1,French (language)
8ab74ab3-1a9a-5c8f-9b6c-a28f0a6a6dcb,e73_Languages,taal 1,German (language)
40c306ef-51b0-52c2-a959-f02607f6e370,e73_Languages,taal 1,German (language)
5690930b-71d6-525c-ab6e-e966eb8f21e2,e73_Languages,taal 1,French (language)
a2933eb0-b33e-53ed-863d-190a432b2e6d,e73_Languages,taal 1,French (language)
3b188b4c-f16a-5020-8830-2227879a9673,e73_Languages,taal 1,French (language)
785827e3-ff2e-5133-a66c-9b100f6778c3,e73_Languages,taal 1,French (language)
2050862a-86f8-51ed-af48-73b57b693ece,e73_Languages,taal 1,French (language)
04537615-5d32-5364-9b6d-0e81544e9ab4,e73_Languages,taal 1,Dutch (language)
04537615-5d32-5364-9b6d-0e81544e9ab4,e73_Languages,taal 2,French (language)
c0eec5d6-401d-50df-800c-06f6c360fb3c,e73_Languages,taal 1,French (language)
bed86c00-96df-574c-b4b6-db88fc8a7a37,e73_Languages,taal 1,Dutch (language)
0c5ed32c-3d0b-5dd4-bd74-a2c88b193595,e73_Languages,taal 1,French (language)
